id,genres,title,belongs_to_collection,budget,revenue,original_language,release_date,runtime,spoken_languages,vote_average,actors,director,return,combined_features
30178,"Fantasy, Animation, Comedy, Science Fiction, Family",stuart little 3: call of the wild,Stuart Little Collection,0,0.0,en,2005-07-14,72.0,English,4.6,"Lily Pons, Jack Oakie, Gene Raymond, Herman Bing, Mischa Auer, Lucille Ball, Frank Jenks, Oscar Apfel, Symona Boniface, Jimmy Dorsey, Ferdinand Gottschalk, Patricia Wilder, Rafaela Ottiano, Jack Chefe, André Cheron, Alec Craig, Kernan Cripps, Edgar Dearing, Gregory Gaye, Jack George, Pat Hartigan, Vinton Hayworth, Harry Jans, Michael Mark, Charles McAvoy, Louis Mercier, Edmund Mortimer, Ferdinand Munier, Willard Robertson, John Shelton, George Sorel, Robert R. Stephenson, Landers Stevens, Brick Sullivan, Harry Wilson, William Worthington",Leigh Jason,0.0,"Stuart Little Collection Fantasy, Animation, Comedy, Science Fiction, Family 2005-07-14 en"
50687,"Action, Adventure, Horror",maniac cop 3: badge of silence,Maniac Cop Collection,0,0.0,en,1993-01-02,85.0,English,5.0,"Ginger Rogers, Herbert Lom, Stanley Baker, Jacques Bergerac, Margaret Rawlings, Eddie Byrne, Coral Browne, Lisa Gastoni, Lily Kann, Ferdy Mayne, Keith Pyott, Marianne Stone",David Miller,0.0,"Maniac Cop Collection Action, Adventure, Horror 1993-01-02 en"
185110,"Thriller, Drama",onibi: the fire within,No Good Middle-Aged Yakuza Trilogy,0,0.0,ja,1997-04-19,101.0,日本語,5.2,"Robert Davi, Robert Z'Dar, Caitlin Dulany, Paul Gleason, Jackie Earle Haley, Julius Harris, Grand L. Bush, Doug Savant, Robert Forster, Bobby Di Cicco, Frank Pesce, Ted Raimi, Jophery C. Brown, Jeffrey Anderson-Gunter, Barbara Pilavin",Joel Soisson,0.0,"No Good Middle-Aged Yakuza Trilogy Thriller, Drama 1997-04-19 ja"
42187,"Horror, Action, Thriller, Foreign",shark attack 2,Shark.Attack,0,0.0,fr,2001-02-13,98.0,"English, Deutsch",4.1,"Pat O’Brien, Anne Jeffreys, Walter Slezak, Percy Kilbride, Jerome Cowan, George Givot, Jason Robards Sr., Marc Krah",Ted Tetzlaff,0.0,"Shark.Attack Horror, Action, Thriller, Foreign 2001-02-13 fr"
3686,Western,last of the renegades,Winnetou Collection,0,0.0,de,2064-09-17,94.0,Deutsch,6.7,"Yul Brynner, Gina Lollobrigida, George Sanders, Marisa Pavan, David Farrar, John Crawford, Finlay Currie, Harry Andrews, José Nieto",King Vidor,0.0,Winnetou Collection Western 2064-09-17 de
90956,"Comedy, Crime, Mystery",the feathered serpent,Charlie Chan (Roland Winters) Collection,0,0.0,en,2048-12-19,68.0,English,7.8,"Jean-Louis Trintignant, Carroll Baker, Erika Blanc, Horst Frank, Helga Liné, Ermelinda De Felice, Giovanni Di Benedetto, Irio Fantini, Dario Michaelis, Renato Pinciroli, Gianni Pulone, Lucio Rama, Paola Scalzi, Luigi Sportelli, Beryl Cunningham, Marcello Bonini Olas, Alessandro Tedeschi",Umberto Lenzi,0.0,"Charlie Chan (Roland Winters) Collection Comedy, Crime, Mystery 2048-12-19 en"
84575,"Comedy, Family",tooth fairy 2,Tooth Fairy Collection,5000000,0.0,en,2012-06-03,90.0,English,4.6,"Jim Norton, Anthony Cumia, Gregg Hughes",Ryan Polito,0.0,"Tooth Fairy Collection Comedy, Family 2012-06-03 en"
24102,"Adventure, Fantasy, Animation, Science Fiction, Family",the land before time vii: the stone of cold fire,The Land Before Time Collection,0,0.0,en,2000-05-12,75.0,"Dansk, English, Italiano",5.9,"Richard Widmark, Felicia Farr, Susan Kohner, Tommy Rettig, Ray Stricklyn, Nick Adams, Carl Benton Reid, Timothy Carey, Stephane Griffin",Delmer Daves,0.0,"The Land Before Time Collection Adventure, Fantasy, Animation, Science Fiction, Family 2000-05-12 en"
15066,"Crime, Adventure, Action",walking tall: the payback,Walking Tall Collection,0,0.0,en,2007-02-20,88.0,English,5.6,"Terence Hill, Gregory Walcott, Yanti Somer, Dominic Barto, Harry Carey, Jr., Enzo Fiermonte, Danika La Loggia, Riccardo Pizzuti, Alessandro Sperli",Enzo Barboni,0.0,"Walking Tall Collection Crime, Adventure, Action 2007-02-20 en"
71461,"Crime, Drama, Mystery, Thriller",thorne: sleepyhead,Tom Thorne Collection,0,0.0,en,2010-01-10,125.0,English,6.0,"Horace B. Carpenter, Ted Edwards, Phyllis Diller, Theo Ramsey, Jenny Dark, Marvelle Andre, Celia McCann, Bill Woods",Dwain Esper,0.0,"Tom Thorne Collection Crime, Drama, Mystery, Thriller 2010-01-10 en"
113210,Science Fiction,tekwar: tekjustice,TekWar Collection,0,0.0,en,1994-05-14,100.0,English,6.0,"Vincent Price, Lynn Bari, Frank Latimore, Anabel Shaw, Stephen Dunne, Reed Hadley, Renee Carson, Charles Trowbridge",Alfred L. Werker,0.0,TekWar Collection Science Fiction 1994-05-14 en
38269,"Science Fiction, Horror",war of the colossal beast,The Amazing Colossal Man Duology,0,0.0,en,2058-04-06,69.0,English,4.6,"Chuck Berry, Little Richard, Fats Domino, Bo Diddley, Chubby Checker",Robert Abel,0.0,"The Amazing Colossal Man Duology Science Fiction, Horror 2058-04-06 en"
259074,Thriller,joy ride 3,Joy Ride Collection,0,0.0,en,2014-03-06,96.0,English,4.5,"Suzanna Leigh, Frank Finlay, Guy Doleman, Catherine Finn, John Harvey, Michael Ripper, Anthony Bailey, Tim Barrett",Freddie Francis,0.0,Joy Ride Collection Thriller 2014-03-06 en
37404,"Action, Adventure, Fantasy, TV Movie",hercules and the amazon women,Hercules TV Movies,0,0.0,en,1994-04-24,91.0,English,5.2,"Jack Palance, Diana Dors, Julie Ege, Edith Evans, Hugh Griffith, Trevor Howard, Michael Jayston, Suzy Kendall, Martin Potter, Percy Herbert, David Warbeck, Kathleen Byron, Marianne Stone, Dean Harris",Freddie Francis,0.0,"Hercules TV Movies Action, Adventure, Fantasy, TV Movie 1994-04-24 en"
36421,Horror,howling vi: the freaks,The Howling Collection,0,0.0,en,1991-01-01,102.0,"English, Deutsch",4.2,"Peter Cushing, John Hurt, Alexandra Bastedo, Gwen Watford, Veronica Carlson, Don Henderson, Ian McCulloch, Stewart Bevan, John D. Collins, Dan Meaden",Freddie Francis,0.0,The Howling Collection Horror 1991-01-01 en
18920,Comedy,vi hade i alla fall tur med vädret,Vi hade i alla fall tur med vädret Collection,0,0.0,sv,1980-02-26,57.0,svenska,6.0,"Adam Astill, Angeline Ball, John Lynch, Cornelius Clarke, Lochlainn O'Mearain, Cian Barry, Susan Lynch, Deirdre Mullins, Linda Hamilton, Tom Lister Jr., Stanley Townsend, Ray Callaghan, Dermot Crowley, Kevin Moore",Tom Reeve,0.0,Vi hade i alla fall tur med vädret Collection Comedy 1980-02-26 sv
51438,"Comedy, Drama",mvp 2: most vertical primate,MVP,0,0.0,en,2001-05-10,87.0,English,6.2,"Jason Ritter, Jess Weixler, Jesse L. Martin, Tracie Thoms, Noah Bean",Jay DiPietro,0.0,"MVP Comedy, Drama 2001-05-10 en"
21518,"Comedy, Drama, Family",air bud: seventh inning fetch,Air Bud Collection,0,0.0,en,2002-06-18,93.0,English,4.6,"Kevin Sorbo, Anthony Quinn, Roma Downey, Michael Hurst, Lucy Lawless, Rose McIver",Bill L. Norton,0.0,"Air Bud Collection Comedy, Drama, Family 2002-06-18 en"
9973,"Adventure, Comedy, Family",air buddies,Disney Buddies Collection,9000000,0.0,en,2006-12-12,80.0,English,5.5,"Rolf Skoglund, Claire Wikholm, Gunnar 'Knas' Lindkvist, Lotta Thomsen, Johan Öhman",Kjell Sundvall,0.0,"Disney Buddies Collection Adventure, Comedy, Family 2006-12-12 en"
48844,Adventure,the search for santa paws,Santas Paw,0,0.0,en,2010-12-10,89.0,English,5.2,"Stephen Dorff, Michelle Monaghan, Willem Dafoe, Tara Buck, Kerry Rossall, Sammy Jack",David Jacobson,0.0,Santas Paw Adventure 2010-12-10 en
78047,"Adventure, Family",treasure buddies,Disney Buddies Collection,0,0.0,en,2012-01-31,93.0,English,4.2,"Daniel Franzese, Eric Jungmann, Shane McRae, Emily Baldoni, Noureen DeWulf, Corri English, Sam McMurray, Katie Chonacas, Héctor Jiménez, Bobby Lee, Andy Milonakis, Edward Carnevale, Bergen Williams, Christine Barger, Jeff B. Davis, Lin Shaye, Greg Cipes, Jennifer Lyons, Bobbi Sue Luther",Robert Englund,0.0,"Disney Buddies Collection Adventure, Family 2012-01-31 en"
142308,Family,santa paws 2: the santa pups,Santas Paw,0,0.0,en,2012-11-20,88.0,"English, Français, svenska",5.1,"James Coburn, Dick Shawn, Sergio Fantoni, Giovanna Ralli, Aldo Ray, Harry Morgan, Carroll O'Connor, Leon Askin, Thomas Hunter",Blake Edwards,0.0,Santas Paw Family 2012-11-20 en
149910,Family,super buddies,Disney Buddies Collection,0,0.0,en,2013-07-08,81.0,"English, Polski, svenska",6.0,"Loretta Young, Robert Mitchum, William Holden, Gary Gray, Tom Tully, Sara Haden, Frank Ferguson, Walter Baldwin, Regina Wallace",Norman Foster,0.0,Disney Buddies Collection Family 2013-07-08 en
26042,"Fantasy, Horror",warlock iii: the end of innocence,Warlock Collection,2000000,0.0,en,1999-12-10,94.0,English,4.2,"Sissy Spacek, Anna Chlumsky, Aaron Michael Metchik, Asher Metchik, Merritt Yohnka, André the Giant, Maureen Stapleton, Sean MacLaughlin, Nancy L. Chlumsky, Fran Joseph, Catherine Paolone, Maria Fagan, Jane Beard",Tia Brelis,0.0,"Warlock Collection Fantasy, Horror 1999-12-10 en"
113209,Science Fiction,tekwar: teklords,TekWar Collection,0,0.0,en,1994-02-20,96.0,English,6.0,"Anthony Quinn, Charles Bronson, Jaime Fernández, Leon Askin, Anjanette Comer, Sam Jaffe, Silvia Pinal, Jorge Martínez de Hoyos, Rosa Furman, José Chávez",Henri Verneuil,0.0,TekWar Collection Science Fiction 1994-02-20 en
47884,"Comedy, Mystery",nancy drew... trouble shooter,The Nancy Drew Collection (Bonita Granville),0,0.0,en,2039-06-17,68.0,English,7.5,"John Wayne, Frank McHugh, Marceline Day, Otis Harlan, Albert J. Smith, Yakima Canutt, Lafe McKee, Chief John Big Tree, Clarence Geldart, Slim Whitaker",Tenny Wright,0.0,"The Nancy Drew Collection (Bonita Granville) Comedy, Mystery 2039-06-17 en"
47883,"Comedy, Mystery",nancy drew: detective,The Nancy Drew Collection (Bonita Granville),0,0.0,en,2038-11-19,66.0,English,7.5,"David James Elliott, Grayson Russell, Ed Quinn, Julie Ann Emery, Rebecca Mader, Noah Munck, Max Burkholder",Christopher R. Watson,0.0,"The Nancy Drew Collection (Bonita Granville) Comedy, Mystery 2038-11-19 en"
58664,"Family, Fantasy, Horror",mostly ghostly,Mostly Ghostly Collection,3600000,0.0,en,2008-09-30,93.0,English,4.8,"Sam Smith, Keira Knightley, Robert Lindsay, Alex Crowley, Andy Serkis, Emily Woof, Isla Fisher, Annette Crosbie, Marc Warren, Michael Kitchen, Lindsay Duncan, Julie Walters, Liz Smith, Sarah Flind, Alun Armstrong, Sam Kelly, Sophia Myles, Tim Dutton, Roger Lloyd Pack, Calum MacPherson, Marlene Sidaway, Maria Doyle Kennedy, Annette Badland, Andrew Schofield, Daniel Brocklebank, Clive Russell, Ger Ryan, Cathy Murphy, David Ryall",Renny Rye,0.0,"Mostly Ghostly Collection Family, Fantasy, Horror 2008-09-30 en"
27376,Comedy,muscle beach party,Beach Party Collection,0,0.0,en,2064-03-25,94.0,English,6.1,"Elliott Gould, Donald Sutherland, Zouzou, Joss Ackland, Xavier Gélin, Vladek Sheybal, Michael Petrovitch, Shane Rimmer, Kenneth Griffith, Pierre Oudrey, Kenneth J. Warren",Irvin Kershner,0.0,Beach Party Collection Comedy 2064-03-25 en
45662,"Animation, Family",space chimps 2: zartog strikes back,Space Chimps Collection,0,0.0,en,2010-05-26,76.0,English,4.5,"Kenneth More, Taina Elg, James Hayter, Barry Jones, Barbara Steele, Brenda De Banzie, Faith Brook, Joan Hickson, Sid James, Leslie Dwyer, Jameson Clark, Betty Henderson, Reginald Beckwith",Ralph Thomas,0.0,"Space Chimps Collection Animation, Family 2010-05-26 en"
59117,"Action, Comedy, Crime",torrente 4: lethal crisis,Torrente Collection,0,0.0,es,2011-11-03,93.0,Español,5.6,"Lochlyn Munro, Chandra West, Steve Bacic, Jianna Ballard, Carrie Fleming, Peter New, Jesse Hutch, Ben Cotton, Sonya Salomaa, Karin Konoval, Sam Laird, P.J. Soles, Peter Wong, Peng Zhang Li, Nicole Muñoz",Chuck Bowman,0.0,"Torrente Collection Action, Comedy, Crime 2011-11-03 es"
109689,"Drama, Romance",i want you,Three Steps Above Heaven Collection,0,0.0,es,2012-06-22,75.0,Español,6.6,"Catherine Tate, Robert Pattinson, Anne Reid, Holliday Grainger, Steve Pemberton, Maggie Ollerenshaw, Oliver Lee, Clare McGlinn, Pip Torrens, Kirsty Leigh Porter",Robin Sheppard,0.0,"Three Steps Above Heaven Collection Drama, Romance 2012-06-22 es"
99861,"Action, Adventure, Science Fiction",avengers: age of ultron,The Avengers Collection,280000000,1405403694.0,en,2015-04-22,141.0,English,7.3,"Jenny Tamburi, Maurice Ronet, Lisa Gastoni, Pino Caruso, Graziella Galvani",Fernando Di Leo,5.019298907142857,"The Avengers Collection Action, Adventure, Science Fiction 2015-04-22 en"
293660,"Action, Adventure, Comedy",deadpool,Deadpool Collection,58000000,783112979.0,en,2016-09-02,108.0,English,7.4,"Santiago Segura, Julián López, Jesulín de Ubrique, Alec Baldwin, Fernando Esteso, Carlos Areces, Angy, Anna Simon, José María Rubio, Cañita Brava, Chus Lampreave, Neus Asensi, Sílvia Abril, Andrés Pajares, Josema Yuste, Pablo Motos, Andreu Buenafuente, Calma Segura, Xavier Deltell, El Langui, José María Gutiérrez, Aureli del Pozo, Rafa Mora, Falete, Tomás Roncero, Ricardo Darín, Iñaki Gabilondo, Torbe, Jimmy Barnatán, Tony Leblanc, Luis Carlos Tortosa, Álvaro Tortosa, Leo Harlem, José Mota, El Gran Wyoming, Imanol Arias, Mario Vaquerizo, Raymond Pozo, Miguel Céspedes, Damián Ramos, José Luis Barroso, Jimmy Roca, Fernando Sáez, María Dolores González, Mary Carmen, Carlos Latre, Richy Castellanos, Gregorio Fernandez, Maxi Iglesias",Santiago Segura,13.501947913793105,"Deadpool Collection Action, Adventure, Comedy 2016-09-02 en"
284053,"Action, Adventure, Fantasy, Science Fiction",thor: ragnarok,Thor Collection,0,0.0,en,2017-10-25,0.0,English,0.0,"Mario Casas, Clara Lago, María Valverde, Álvaro Cervantes, Diego Martín, Marina Salas, Cristina Plazas, Nerea Camacho, Marcel Borràs, Carles Francino, Antonio Velázquez, Laia Costa, Ferran Vilajosana, Andrea Ros",Fernando González Molina,0.0,"Thor Collection Action, Adventure, Fantasy, Science Fiction 2017-10-25 en"
271110,"Adventure, Action, Science Fiction",captain america: civil war,Captain America Collection,250000000,1153304495.0,en,2016-04-27,147.0,"Română, English, Deutsch, Pусский",7.1,"Dermot Mulroney, Stefanie Scott, Lin Shaye, Leigh Whannell, Angus Sampson, Tate Berney, Corbett Tuck, Steve Coulter, Hayley Kiyoko, Tom Fitzpatrick, Tom Gallop, Jeris Poindexter, Ele Keats, James Wan, Joseph Bishara, Michael Reid MacKay, Phyllis Applegate, Phil Abrams, Erin Anderson, Amaris Davidson, Ashton Moio, Ruben Garfias, Fawn Irish, Taylor John Smith, Adrian Sparks, Jacob Crawford, Garrett Ryan, Anna Ross",Leigh Whannell,4.61321798,"Captain America Collection Adventure, Action, Science Fiction 2016-04-27 en"
2648,Action,aces go places v: the terracotta hit,Aces Go Places Collection,0,0.0,cn,1989-01-01,103.0,广州话 / 廣州話,5.1,"Katsuo Nakamura, Hiroko Sakuramachi, Teruo Miyazaki, Tomoko Matsushima, Kenji Usuda, Harue Akagi, Yoshio Yoshida, Shunji Sakai, Ryôei Itô, Kazuo Iwata, Noriko Shigeyama, Akira Iwai, Mitsuko Asou, Kuniko Kashii, Kasei Kishita",Akira Daikuhara,0.0,Aces Go Places Collection Action 1989-01-01 cn
16652,Animation,happily n'ever after 2,Happily N'Ever After Collection,0,0.0,en,2009-03-24,75.0,English,4.0,"Mikhail Ulyanov, Archil Gomiashvili, Sergey Nikonenko, Boris Nevzorov, Bruno Frejndlikh, Liubomiras Laucevicius",Yuri Ozerov,0.0,Happily N'Ever After Collection Animation 2009-03-24 en
215405,"Action, Family, Comedy",magic kid,Magic Kid Collection,0,0.0,en,1993-10-27,90.0,English,4.5,"Franziska Weisz, Birgit Minichmayr, Marlene Streeruwitz, Rosa Waissnix, Christopher Schärf, Regina Fritsch",Jessica Hausner,0.0,"Magic Kid Collection Action, Family, Comedy 1993-10-27 en"
172386,"Family, Adventure",return to nim's island,Nim's Island Collection,0,0.0,en,2013-03-15,90.0,English,4.8,"Lon Chaney, Barbara Bedford, Ricardo Cortez, Mack Swain, Emily Fitzroy, Johnny Mack Brown, Charles Puffy, Kai Schmidt, Albert Conti, Jules Cowles, Frank Leigh, Russ Powell, Buddy Rae, Michael Visaroff",Benjamin Christensen,0.0,"Nim's Island Collection Family, Adventure 2013-03-15 en"
31933,"Animation, Family, Science Fiction",the land before time xii: the great day of the flyers,The Land Before Time Collection,0,0.0,en,2006-02-27,77.0,"Dansk, English",6.2,"Carmen Electra, Daniel Letterle, Mary Elizabeth Winstead, Nick Carter, Adam West",Jack Perez,0.0,"The Land Before Time Collection Animation, Family, Science Fiction 2006-02-27 en"
70811,"Action, Adventure, Fantasy, TV Movie",hercules in the maze of the minotaur,Hercules TV Movies,0,0.0,en,1994-11-19,90.0,English,5.0,"Bette Davis, Barry Sullivan, Jane Cowl, Kent Taylor, Betty Lynn, John Sutton, Frances Dee, Peggie Castle, Otto Kruger, Walter Sande, Brett King, Richard Anderson, Natalie Schafer, Katherine Emery, Lisa Golm, Bess Flowers",Curtis Bernhardt,0.0,"Hercules TV Movies Action, Adventure, Fantasy, TV Movie 1994-11-19 en"
14387,"Action, Comedy",the great st. trinian's train robbery,St. Trinian's Collection,0,0.0,en,2066-01-01,93.0,English,7.3,"Ginger Rogers, Ronald Reagan, Doris Day, Steve Cochran, Hugh Sanders, Lloyd Gough, Raymond Greenleaf, Ned Glass, Paul E. Burns, Walter Baldwin, Lynn Whitney, Stuart Randall, Sean McClory, Lillian Albertson, Janet Barrett, George Lloyd",Stuart Heisler,0.0,"St. Trinian's Collection Action, Comedy 2066-01-01 en"
252360,"Action, Adventure, Drama, Fantasy",in the name of the king iii,In the Name of the King Collection,3500000,0.0,en,2013-12-27,85.0,English,3.3,Ricky Gervais,John Moffitt,0.0,"In the Name of the King Collection Action, Adventure, Drama, Fantasy 2013-12-27 en"
75834,"Action, Adventure, Fantasy, TV Movie",hercules in the underworld,Hercules TV Movies,0,0.0,en,1994-07-11,91.0,English,4.7,"Jean Harlow, Lionel Barrymore, Franchot Tone, Lewis Stone, Patsy Kelly, Alan Mowbray, Clara Blandick, Hale Hamilton, Henry Kolker, Nat Pendleton, William 'Stage' Boyd, Francis X. Bushman Jr., Lita Chevret, Douglas Fowley, Alice Lake",Jack Conway,0.0,"Hercules TV Movies Action, Adventure, Fantasy, TV Movie 1994-07-11 en"
15759,"Drama, Family",skylark,"Sarah, Plain and Tall Collection",0,0.0,en,1993-07-02,95.0,"Magyar, English",6.0,"Sally Field, Eleanor Parker, Lane Bradbury, David Carradine, Jackie Cooper",Joseph Sargent,0.0,"Sarah, Plain and Tall Collection Drama, Family 1993-07-02 en"
87881,"Drama, Action, Mystery",the casino murder case,Philo Vance Collection,0,0.0,en,2035-03-15,82.0,English,5.0,"Richard Chamberlain, Nick Adams, Claude Rains, Joan Blackman, James Gregory, Joey Heatherton",Boris Sagal,0.0,"Philo Vance Collection Drama, Action, Mystery 2035-03-15 en"
90461,"Comedy, Mystery, Crime",whistling in dixie,Whistling Collection,0,0.0,en,2042-01-12,74.0,English,0.0,"Kevin Hart, Beanie Sigel, Memphis Bleek, Jay-Z, Damon Dash, Jason Cerbone, Derron 'Smokey' Edington, Michael Rapaport, Paul Sado, Noreaga, Angie Martinez, Tiffany Withers, Capone Lee, Kevin Carroll, Chris Eric Williams",David Daniel,0.0,"Whistling Collection Comedy, Mystery, Crime 2042-01-12 en"
38465,"Mystery, Thriller",the shanghai cobra,Charlie Chan (Sidney Toler) Collection,0,0.0,en,2045-09-29,64.0,English,4.4,"John Savage, James Wilder, Joanne Baron, David Keith, Arye Gross, William Atherton, C. Thomas Howell, Rene Auberjonois, Ceasar Cavaricci, Mick Fleetwood, John Ales, Orson Bean, Luca Bercovici",Philippe Mora,0.0,"Charlie Chan (Sidney Toler) Collection Mystery, Thriller 2045-09-29 en"
42354,Comedy,house party 4: down to the last minute,House Party Collection,0,0.0,en,2001-01-01,96.0,,3.8,"Jackie Robinson, Ruby Dee, Minor Watson, Louise Beavers, Richard Lane, Harry Shannon, Ben Lessy",Alfred E. Green,0.0,House Party Collection Comedy 2001-01-01 en
164372,"Animation, Fantasy",the snow queen,Snow Queen Collection,7000000,12400000.0,ru,2012-11-10,76.0,Pусский,5.1,"Hwang Woo-seul-hye, Maydoni, Choi Ah-ra, Byeon Jeong-su, Kim Young-min, Ham Eun-jeong , Jin Se-yeon, Lee Jun-ho, Kim Gi-bang",Kim Gok,1.7714285714285714,"Snow Queen Collection Animation, Fantasy 2012-11-10 ru"
91198,"Music, Crime, Comedy",trapped in the closet: chapters 13-22,Trapped in the Closet,0,0.0,en,2007-08-21,48.0,English,6.1,"Steve McQueen, Jim Hutton, Paula Prentiss, Brigid Bazlen, Dean Jagger, Jack Weston, Jack Mullaney, Marcel Hillaire, Ben Astar, William Lanteau, Ken Lynch, Simon Scott, Norman Grabowski, Bess Flowers, Kenner G. Kemp",Richard Thorpe,0.0,"Trapped in the Closet Music, Crime, Comedy 2007-08-21 en"
17128,"History, Action, Drama, Foreign",hanzo the razor: the snare,Hanzo the Razor Collection,0,0.0,ja,2073-11-08,89.0,日本語,6.5,"Alex D. Linz, William Atherton, James Woods, Annabeth Gish, T.J. Beacom, Austin Schwarz",Sean McNamara,0.0,"Hanzo the Razor Collection History, Action, Drama, Foreign 2073-11-08 ja"
149793,"Mystery, Adventure",the lone wolf spy hunt,Lone Wolf film series,0,0.0,en,2039-01-27,71.0,English,7.0,"Dennis Hopper, Melanie Griffith, Portia de Rossi, Joel Edgerton, Rose Byrne, David Hemmings, David Field, Victoria Thaine, Nicholas Hope, Jennifer Hagan",Paul Goldman,0.0,"Lone Wolf film series Mystery, Adventure 2039-01-27 en"
